Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-07-18 00:00:00-04:00,348.51993581391196,360.96499222868187,347.78672416773964,348.0604553222656,3876300,0.0,0.0,CAT
2024-07-19 00:00:00-04:00,347.395610669317,348.5100766225774,338.92945839993837,339.8484191894531,3462700,0.0,0.0,CAT
2024-07-22 00:00:00-04:00,341.5957215209329,342.31229804275176,335.0975548297814,341.4681091308594,2659600,1.41,0.0,CAT
2024-07-23 00:00:00-04:00,339.367500898098,342.24357257377596,335.09754846894674,337.8362121582031,2027800,0.0,0.0,CAT
2024-07-24 00:00:00-04:00,336.63867322301763,338.47425465697745,329.2766963771079,329.8558349609375,2835800,0.0,0.0,CAT
2024-07-25 00:00:00-04:00,329.33556109165613,341.79202722575,327.8042724376455,337.9637756347656,3291300,0.0,0.0,CAT
2024-07-26 00:00:00-04:00,342.22389492633215,346.4447488410193,340.49627511278914,344.030029296875,1894900,0.0,0.0,CAT
2024-07-29 00:00:00-04:00,343.73559163068296,344.9135198806554,336.81534554098454,338.1895751953125,2190300,0.0,0.0,CAT
2024-07-30 00:00:00-04:00,337.3355439952744,339.35763091156394,332.3882879686066,335.4312438964844,1970800,0.0,0.0,CAT
2024-07-31 00:00:00-04:00,338.9944940689743,344.53068498603665,334.57730803639856,339.828857421875,2568100,0.0,0.0,CAT
2024-08-01 00:00:00-04:00,339.927007904027,343.39204389954836,322.04231048190627,325.41900634765625,3747900,0.0,0.0,CAT
2024-08-02 00:00:00-04:00,316.8103726288887,317.4484045686306,311.8140484259861,314.9649658203125,4246700,0.0,0.0,CAT
2024-08-05 00:00:00-04:00,303.3134354798841,314.6803141531683,301.3993095842778,310.9698791503906,4681300,0.0,0.0,CAT
2024-08-06 00:00:00-04:00,308.27049512133846,326.05705615035185,304.7858381012764,320.4324951171875,5071700,0.0,0.0,CAT
2024-08-07 00:00:00-04:00,327.3723939736458,329.0116440326684,318.479128394491,319.80426025390625,3011700,0.0,0.0,CAT
2024-08-08 00:00:00-04:00,323.9269620748104,330.2386226615652,321.5809312130447,329.9736022949219,2268300,0.0,0.0,CAT
2024-08-09 00:00:00-04:00,329.81652427656763,332.27051627267304,326.3613143301957,332.0349426269531,1668100,0.0,0.0,CAT
2024-08-12 00:00:00-04:00,332.0349494730069,333.5956848199951,327.46070470323764,329.8459777832031,2127600,0.0,0.0,CAT
2024-08-13 00:00:00-04:00,330.9747899578435,333.2717227927053,327.5882990929388,332.5649719238281,1503800,0.0,0.0,CAT
2024-08-14 00:00:00-04:00,333.3503081431517,335.5000077178169,328.44232371806396,331.3772888183594,1610900,0.0,0.0,CAT
2024-08-15 00:00:00-04:00,338.160109516815,341.2423379562926,334.51839364814833,339.2791442871094,3232600,0.0,0.0,CAT
2024-08-16 00:00:00-04:00,338.8963207119441,339.4754592728265,334.4889603340665,337.1589050292969,2483800,0.0,0.0,CAT
2024-08-19 00:00:00-04:00,337.3552228346603,339.7307005656156,336.9822112114891,338.307373046875,2252600,0.0,0.0,CAT
2024-08-20 00:00:00-04:00,338.6509043177441,339.7993857825735,335.5294336065061,336.982177734375,1479500,0.0,0.0,CAT
2024-08-21 00:00:00-04:00,338.2386513298731,339.23989935362556,335.55891092738386,336.6582946777344,1433200,0.0,0.0,CAT
2024-08-22 00:00:00-04:00,336.6876845397208,338.78831595914795,335.4803097556239,336.0594482421875,2021400,0.0,0.0,CAT
2024-08-23 00:00:00-04:00,338.6214733172808,343.107378200957,336.7564452561603,341.9981689453125,2183900,0.0,0.0,CAT
2024-08-26 00:00:00-04:00,343.3723785950944,347.88772992392984,342.51839416114535,344.6975402832031,1718100,0.0,0.0,CAT
2024-08-27 00:00:00-04:00,343.9024454071229,345.2472282322655,340.7122558021514,344.65826416015625,1210800,0.0,0.0,CAT
2024-08-28 00:00:00-04:00,344.13802351404354,347.90735168605795,339.4754386463445,341.7920227050781,1514500,0.0,0.0,CAT
2024-08-29 00:00:00-04:00,344.7564783117915,349.9000366891976,341.09511094307294,345.16876220703125,1664500,0.0,0.0,CAT
2024-08-30 00:00:00-04:00,346.1012164622153,349.68403883600234,343.3919996742977,349.546630859375,2974100,0.0,0.0,CAT
2024-09-03 00:00:00-04:00,345.7281999827091,346.14048381866525,332.1723505930498,333.9784851074219,3107200,0.0,0.0,CAT
2024-09-04 00:00:00-04:00,332.35886895771637,334.57728739198967,329.11961138274995,330.552734375,2782500,0.0,0.0,CAT
2024-09-05 00:00:00-04:00,329.8361676531125,330.297519377705,324.47665716015655,327.42144775390625,2525500,0.0,0.0,CAT
2024-09-06 00:00:00-04:00,328.04966090420487,332.3883019632031,322.0815356146719,323.2987060546875,2676600,0.0,0.0,CAT
2024-09-09 00:00:00-04:00,327.7649962636079,330.1698904880472,326.8422928605464,327.8926086425781,2355800,0.0,0.0,CAT
2024-09-10 00:00:00-04:00,328.9429055266538,329.5711418885628,323.3282003108741,328.0104064941406,1869200,0.0,0.0,CAT
2024-09-11 00:00:00-04:00,326.8717671408582,329.3061382328396,320.1085501325664,328.8349609375,1934700,0.0,0.0,CAT
2024-09-12 00:00:00-04:00,329.1098033240754,334.76381098337947,327.53924231249545,333.3306579589844,1747000,0.0,0.0,CAT
2024-09-13 00:00:00-04:00,336.11840092346256,340.8300537421004,334.0864882885923,338.9552001953125,2518600,0.0,0.0,CAT
2024-09-16 00:00:00-04:00,341.9392641472286,344.9920159313234,337.95398338563575,341.5564270019531,1648200,0.0,0.0,CAT
2024-09-17 00:00:00-04:00,343.5588747056226,348.054574799721,342.81285156321286,347.18096923828125,2088400,0.0,0.0,CAT
2024-09-18 00:00:00-04:00,348.4668689370031,354.97486060616006,345.836196665162,348.58465576171875,1990700,0.0,0.0,CAT
2024-09-19 00:00:00-04:00,356.31970929862786,367.79458057031417,354.62153571258966,366.4399719238281,4066600,0.0,0.0,CAT
2024-09-20 00:00:00-04:00,363.5834414706998,364.6141360636986,359.107362548531,362.03253173828125,5440500,0.0,0.0,CAT
2024-09-23 00:00:00-04:00,362.1994209990411,366.1061873422208,360.2264316520936,364.3393249511719,2442700,0.0,0.0,CAT
2024-09-24 00:00:00-04:00,373.0068050729099,382.2632562304207,372.5160066451824,378.8276672363281,4024300,0.0,0.0,CAT
2024-09-25 00:00:00-04:00,379.878004962848,381.48783827746894,370.9651181820684,371.2890319824219,2661500,0.0,0.0,CAT
2024-09-26 00:00:00-04:00,382.83260714267414,389.90991223000435,379.0927254420988,383.7651062011719,3906800,0.0,0.0,CAT
2024-09-27 00:00:00-04:00,383.8043589696969,388.2804380998234,381.9786032521791,383.88287353515625,2683700,0.0,0.0,CAT
2024-09-30 00:00:00-04:00,382.2141807496707,385.5319828479137,379.70129524628294,383.9221496582031,2251300,0.0,0.0,CAT
2024-10-01 00:00:00-04:00,384.0693791170796,388.21171891879675,379.5147854240019,385.1687927246094,2091400,0.0,0.0,CAT
2024-10-02 00:00:00-04:00,384.7663654649406,388.3786348845854,381.4878353981581,386.7982482910156,1767900,0.0,0.0,CAT
2024-10-03 00:00:00-04:00,385.1196962313593,386.7491505619443,381.5663205039211,383.8927001953125,1866100,0.0,0.0,CAT
2024-10-04 00:00:00-04:00,389.41910155794903,390.14547363736347,384.6387297156135,389.78228759765625,1675100,0.0,0.0,CAT
2024-10-07 00:00:00-04:00,389.15406668229684,393.78720481629904,388.8497740681618,390.9209289550781,2224500,0.0,0.0,CAT
2024-10-08 00:00:00-04:00,387.00439074162455,387.7307628379964,377.76756061955365,380.8203125,2438800,0.0,0.0,CAT
2024-10-09 00:00:00-04:00,381.02646866473526,389.3013230558782,380.3687855838779,388.89886474609375,1757900,0.0,0.0,CAT
2024-10-10 00:00:00-04:00,387.9074232496681,389.65466438702776,383.31355733202025,389.340576171875,1331700,0.0,0.0,CAT
2024-10-11 00:00:00-04:00,389.34061577754426,396.1725219364032,389.34061577754426,394.62158203125,2110400,0.0,0.0,CAT
2024-10-14 00:00:00-04:00,386.1503814279635,388.9970061707572,379.75035108870856,386.7000732421875,3006100,0.0,0.0,CAT
2024-10-15 00:00:00-04:00,383.4411613666405,385.2472958772826,380.45709871794804,380.8497314453125,2715100,0.0,0.0,CAT
2024-10-16 00:00:00-04:00,380.2705958320172,387.33810480233785,379.80924413595517,386.3761291503906,1551600,0.0,0.0,CAT
2024-10-17 00:00:00-04:00,387.87802114314303,389.81176829470206,385.92465283711755,387.23016357421875,1561500,0.0,0.0,CAT
2024-10-18 00:00:00-04:00,388.9577557274893,389.1540870818489,382.5479294307106,386.6117248535156,3024100,0.0,0.0,CAT
2024-10-21 00:00:00-04:00,386.4541222291097,387.3013140436571,383.44947739158994,384.6710510253906,2375900,1.41,0.0,CAT
2024-10-22 00:00:00-04:00,383.9321868583966,385.46897709081645,379.9916929160724,382.6810607910156,1523900,0.0,0.0,CAT
2024-10-23 00:00:00-04:00,381.1935817077368,384.2277491093533,376.99694563217133,379.9917297363281,1500900,0.0,0.0,CAT
2024-10-24 00:00:00-04:00,381.193591751721,382.58258958162617,376.5339462677487,381.30194091796875,1844100,0.0,0.0,CAT
2024-10-25 00:00:00-04:00,383.81395280718334,386.19796490766134,378.5928102771386,380.2281188964844,1606800,0.0,0.0,CAT
2024-10-28 00:00:00-04:00,382.61215732148213,385.7448430550444,381.607312040599,384.7991027832031,3213900,0.0,0.0,CAT
2024-10-29 00:00:00-04:00,383.70562551622595,383.8041438846596,379.8143754399855,381.7452392578125,2186400,0.0,0.0,CAT
2024-10-30 00:00:00-04:00,368.4361984321799,382.4840695221602,361.73737048611935,373.5982360839844,4037500,0.0,0.0,CAT
2024-10-31 00:00:00-04:00,371.7364017684217,373.27319220122763,367.2048271311482,370.603515625,2394500,0.0,0.0,CAT
2024-11-01 00:00:00-04:00,372.44566208310454,377.56828642682177,371.3324676784097,373.9824523925781,1633300,0.0,0.0,CAT
2024-11-04 00:00:00-05:00,372.4752438325341,375.8147972452483,369.716879679874,370.9187316894531,1793600,0.0,0.0,CAT
2024-11-05 00:00:00-05:00,371.51964777432624,380.32665468210314,370.06165410311564,377.66680908203125,1724100,0.0,0.0,CAT
2024-11-06 00:00:00-05:00,399.1425257474463,412.0771728275753,397.9997788110341,410.6783142089844,4720000,0.0,0.0,CAT
2024-11-07 00:00:00-05:00,408.7475306418982,412.2742601892537,401.47731307139736,402.1373291015625,3211100,0.0,0.0,CAT
2024-11-08 00:00:00-05:00,394.99515093582545,397.06391651219656,386.56249531001885,387.51806640625,3345900,0.0,0.0,CAT
2024-11-11 00:00:00-05:00,391.9904834841066,396.09843151765403,389.1336314343422,390.640869140625,1858900,0.0,0.0,CAT
2024-11-12 00:00:00-05:00,391.8723110657304,392.7983296212711,385.33107616817347,387.1634216308594,1737100,0.0,0.0,CAT
2024-11-13 00:00:00-05:00,383.1638352691581,385.3803633635105,379.93263107193445,381.3117980957031,2001900,0.0,0.0,CAT
2024-11-14 00:00:00-05:00,382.7204979007347,384.375498243964,380.464556560942,381.5974426269531,1372500,0.0,0.0,CAT
2024-11-15 00:00:00-05:00,380.24783520396466,382.7106441162701,376.514238538691,378.3564147949219,2165500,0.0,0.0,CAT
2024-11-18 00:00:00-05:00,380.25769930667485,380.55322435324064,377.2235319287858,378.7406005859375,1626200,0.0,0.0,CAT
2024-11-19 00:00:00-05:00,372.4062537174614,377.5485998415254,372.4062537174614,376.64227294921875,1793200,0.0,0.0,CAT
2024-11-20 00:00:00-05:00,378.2972850853658,380.45470795676425,372.83969247424403,375.8246154785156,1859600,0.0,0.0,CAT
2024-11-21 00:00:00-05:00,378.2086473017753,386.1881240218954,373.36182619808653,383.7942810058594,1833500,0.0,0.0,CAT
2024-11-22 00:00:00-05:00,384.5528459316506,392.2368282869076,382.11961942561135,391.5767822265625,1893000,0.0,0.0,CAT
2024-11-25 00:00:00-05:00,394.0494144785203,401.093041749607,394.0494144785203,399.6153564453125,4398000,0.0,0.0,CAT
2024-11-26 00:00:00-05:00,397.6451300727281,402.33432796947034,395.78326212545966,401.762939453125,1796600,0.0,0.0,CAT
2024-11-27 00:00:00-05:00,402.3244597104573,405.9891205909885,397.241218484973,397.69439697265625,1371900,0.0,0.0,CAT
2024-11-29 00:00:00-05:00,401.27036390094895,405.07295645129807,398.9750392488036,400.0685119628906,1962100,0.0,0.0,CAT
2024-12-02 00:00:00-05:00,401.3984383223478,402.0781759854985,394.82768099667146,396.5220947265625,1548500,0.0,0.0,CAT
2024-12-03 00:00:00-05:00,397.5170712546092,399.4971793458526,390.70003265808,393.3204650878906,1716200,0.0,0.0,CAT
2024-12-04 00:00:00-05:00,392.64069290170596,395.4975451284218,390.2369890813724,393.56671142578125,1193800,0.0,0.0,CAT
2024-12-05 00:00:00-05:00,394.5419973645386,395.4581550869783,388.345561572395,389.1041259765625,1291400,0.0,0.0,CAT
2024-12-06 00:00:00-05:00,392.22693146491326,393.79327428598947,386.8974095055213,389.1533508300781,1331000,0.0,0.0,CAT
2024-12-09 00:00:00-05:00,396.55166935029115,403.6149888511606,392.51265650639374,393.3204650878906,1739800,0.0,0.0,CAT
2024-12-10 00:00:00-05:00,384.9074767556376,389.5868136436321,379.8734797546467,382.6121520996094,2251000,0.0,0.0,CAT
2024-12-11 00:00:00-05:00,384.67105600934235,385.5281086907489,381.6664111328932,383.0849914550781,1651600,0.0,0.0,CAT
2024-12-12 00:00:00-05:00,383.26231764760087,384.07012620030366,374.49472377832336,375.1153564453125,1804600,0.0,0.0,CAT
2024-12-13 00:00:00-05:00,374.93802274473194,377.19396405354007,373.25346992078113,374.849365234375,2034800,0.0,0.0,CAT
2024-12-16 00:00:00-05:00,376.090598020168,376.63243399808243,372.14027312076263,373.28302001953125,1311100,0.0,0.0,CAT
2024-12-17 00:00:00-05:00,370.4360313927972,373.2535005620767,368.2687474164283,370.2094421386719,2138700,0.0,0.0,CAT
2024-12-18 00:00:00-05:00,373.06630092572107,375.4896964442645,357.6294016479219,358.47662353515625,2820700,0.0,0.0,CAT
2024-12-19 00:00:00-05:00,362.9589265048365,364.0721209367469,354.65434211722834,355.00897216796875,2616700,0.0,0.0,CAT
2024-12-20 00:00:00-05:00,353.1667949765553,365.9635403541033,351.9255296751189,360.5946350097656,5142000,0.0,0.0,CAT
2024-12-23 00:00:00-05:00,359.4420316891456,360.9000253936627,356.12217007291343,359.9543151855469,1804900,0.0,0.0,CAT
2024-12-24 00:00:00-05:00,359.0282870338319,362.10186767578125,357.26490747522683,362.10186767578125,886000,0.0,0.0,CAT
2024-12-26 00:00:00-05:00,359.61935627931035,362.023060255863,358.4569176526327,361.6585693359375,1097900,0.0,0.0,CAT
2024-12-27 00:00:00-05:00,357.98402629027,361.9343508965887,356.3684093955937,359.43212890625,1245800,0.0,0.0,CAT
2024-12-30 00:00:00-05:00,355.0681053909927,359.39281258943487,353.40324403880203,357.6097412109375,1422200,0.0,0.0,CAT
2024-12-31 00:00:00-05:00,358.09241565519073,360.32863532346175,356.4176935702963,357.3634338378906,1168100,0.0,0.0,CAT
2025-01-02 00:00:00-05:00,360.07253763749054,363.36284686282573,352.7629072775949,354.41790771484375,1802600,0.0,0.0,CAT
2025-01-03 00:00:00-05:00,356.21082890842524,359.0578504629581,354.1420633938311,358.37811279296875,1390800,0.0,0.0,CAT
2025-01-06 00:00:00-05:00,361.54034688480226,365.32321775138905,357.1860875172313,358.7820129394531,1590700,0.0,0.0,CAT
2025-01-07 00:00:00-05:00,358.7130479524451,360.6438817189129,355.71826390189324,357.599853515625,1607400,0.0,0.0,CAT
2025-01-08 00:00:00-05:00,357.05805323003807,357.4816491537428,352.37871622983977,355.6985778808594,1828800,0.0,0.0,CAT
2025-01-10 00:00:00-05:00,352.50676226385065,354.4967311635836,344.5962210099221,345.77838134765625,2773900,0.0,0.0,CAT
2025-01-13 00:00:00-05:00,347.7091826651708,357.79686776357994,346.56643579582203,357.1072692871094,2746000,0.0,0.0,CAT
2025-01-14 00:00:00-05:00,360.0527904817588,366.46595430239773,359.7474045915935,366.0423583984375,2331700,0.0,0.0,CAT
2025-01-15 00:00:00-05:00,373.49976343893786,374.2878502667155,368.76129142550315,369.31298828125,1984500,0.0,0.0,CAT
2025-01-16 00:00:00-05:00,370.7118491013693,375.74584618908017,369.14550622898236,374.8887634277344,1974700,0.0,0.0,CAT
2025-01-17 00:00:00-05:00,378.9770644693906,381.09507421636783,376.3172186992232,380.27740478515625,2605900,0.0,0.0,CAT
2025-01-21 00:00:00-05:00,386.5953917965045,398.0449300213211,386.39763272350876,393.8724670410156,3144500,1.41,0.0,CAT
2025-01-22 00:00:00-05:00,394.18890473263644,395.9686460273299,390.65911316327197,393.1309509277344,1994800,0.0,0.0,CAT
2025-01-23 00:00:00-05:00,392.89362353882234,404.9759664893387,392.7947440037063,401.8218994140625,2587400,0.0,0.0,CAT
2025-01-24 00:00:00-05:00,401.1594649428324,404.78810551839297,400.71452212050696,403.0380554199219,1938200,0.0,0.0,CAT
2025-01-27 00:00:00-05:00,392.7157053005881,395.0392388707438,385.52761183025245,390.5306091308594,2964400,0.0,0.0,CAT
2025-01-28 00:00:00-05:00,389.60112763970665,392.40913127319726,382.1262938413367,385.89337158203125,1788900,0.0,0.0,CAT
2025-01-29 00:00:00-05:00,387.5248163108526,394.8612134542338,386.71404633148836,388.80029296875,2675800,0.0,0.0,CAT
2025-01-30 00:00:00-05:00,369.2925511166163,376.52020211278585,368.95638481142237,370.7558898925781,4234600,0.0,0.0,CAT
2025-01-31 00:00:00-05:00,373.20791124731755,373.74183660541735,367.0975360810358,367.2557373046875,2858000,0.0,0.0,CAT
2025-02-03 00:00:00-05:00,360.03799264548104,364.39828762737267,355.63810963945036,357.4771423339844,3079300,0.0,0.0,CAT
2025-02-04 00:00:00-05:00,365.4957886506415,365.4957886506415,355.3612547639475,357.8726501464844,2709800,0.0,0.0,CAT
2025-02-05 00:00:00-05:00,358.78229079733126,358.9108311845166,353.17617983566134,354.8075866699219,2134200,0.0,0.0,CAT
2025-02-06 00:00:00-05:00,359.8006640659313,363.3996739853711,358.43620492446894,361.3332214355469,3007000,0.0,0.0,CAT
2025-02-07 00:00:00-05:00,365.0903857217858,365.3672303049548,358.49551023065237,359.7808837890625,1804800,0.0,0.0,CAT
2025-02-10 00:00:00-05:00,361.2145427739318,362.1142952410521,357.4771256963997,359.1283264160156,1944400,0.0,0.0,CAT
2025-02-11 00:00:00-05:00,357.66500492580957,360.31483777407476,356.91358681104686,358.1495056152344,1516900,0.0,0.0,CAT
2025-02-12 00:00:00-05:00,352.97839696377673,354.88664828268173,347.4810327470962,348.07427978515625,2833100,0.0,0.0,CAT
2025-02-13 00:00:00-05:00,348.598331231392,353.56177042534677,346.472556863458,349.7156066894531,3547200,0.0,0.0,CAT
2025-02-14 00:00:00-05:00,352.5829240168269,354.8372387184535,348.8257127315832,349.3398742675781,2045300,0.0,0.0,CAT
2025-02-18 00:00:00-05:00,351.4656794032287,352.9092242506696,347.1547785272222,350.0122375488281,3120200,0.0,0.0,CAT
2025-02-19 00:00:00-05:00,347.9061925980993,349.8638988336833,345.65187792097174,349.0234680175781,2211000,0.0,0.0,CAT
2025-02-20 00:00:00-05:00,351.00093331434886,352.83009914243684,343.5359959570419,345.2168273925781,2174100,0.0,0.0,CAT
2025-02-21 00:00:00-05:00,346.5812621484147,348.03470373745193,333.79692643749723,336.2094421386719,3225200,0.0,0.0,CAT
2025-02-24 00:00:00-05:00,339.521727979815,341.5585196769877,332.4423817204603,335.1020812988281,2513300,0.0,0.0,CAT
2025-02-25 00:00:00-05:00,337.15863079861646,340.35225567138735,332.590679983346,338.5032958984375,3323500,0.0,0.0,CAT
2025-02-26 00:00:00-05:00,341.55855078274163,344.8510253740217,336.2885758268188,338.7208557128906,2397800,0.0,0.0,CAT
2025-02-27 00:00:00-05:00,339.77879882507466,343.0119817966924,334.6472614272553,336.169921875,1971000,0.0,0.0,CAT
2025-02-28 00:00:00-05:00,338.12763015794593,341.01471966550287,334.9241080124242,340.075439453125,3210300,0.0,0.0,CAT
2025-03-03 00:00:00-05:00,343.7139667141073,344.22809807223666,326.3122239788359,328.2995910644531,2569700,0.0,0.0,CAT
2025-03-04 00:00:00-05:00,323.70198827631936,328.1809569257522,315.0900841120861,323.0691833496094,3500200,0.0,0.0,CAT
2025-03-05 00:00:00-05:00,325.41246800398267,335.6854394414722,324.94776133327605,334.6769104003906,3189100,0.0,0.0,CAT
2025-03-06 00:00:00-05:00,331.49318888674804,338.0584040929785,328.7741675030555,337.1685485839844,2234100,0.0,0.0,CAT
2025-03-07 00:00:00-05:00,335.5766756424088,348.1533868992535,335.5766756424088,346.3538818359375,3063800,0.0,0.0,CAT
2025-03-10 00:00:00-04:00,341.1136021095063,348.4401326626274,337.9990926467447,341.32122802734375,2809100,0.0,0.0,CAT
2025-03-11 00:00:00-04:00,340.0457795747067,341.2619044032365,332.58081166945084,335.9425048828125,3190900,0.0,0.0,CAT
2025-03-12 00:00:00-04:00,339.16577954772293,341.02460625064015,331.6711812213596,334.32098388671875,1816700,0.0,0.0,CAT
2025-03-13 00:00:00-04:00,332.244627797227,336.8125787650307,327.9337575904195,329.5552673339844,2490300,0.0,0.0,CAT
2025-03-14 00:00:00-04:00,333.91561074082847,338.13749864857215,333.1542955956353,335.8139953613281,1936100,0.0,0.0,CAT
2025-03-17 00:00:00-04:00,335.91282618646983,340.480777153065,335.18117192696445,338.7801818847656,1683800,0.0,0.0,CAT
2025-03-18 00:00:00-04:00,338.1474093955279,338.1474093955279,331.57232691426395,332.9169921875,3310000,0.0,0.0,CAT
2025-03-19 00:00:00-04:00,333.1344858278005,338.14737966275834,332.87743523863753,334.8054504394531,2407200,0.0,0.0,CAT
2025-03-20 00:00:00-04:00,330.8011209377292,335.95242253585985,329.85191348419977,332.4621887207031,2782900,0.0,0.0,CAT
2025-03-21 00:00:00-04:00,327.47894044170863,332.16556528264994,325.50147026333013,331.9974670410156,6766100,0.0,0.0,CAT
2025-03-24 00:00:00-04:00,336.713697393895,339.2844144684575,335.4679117927886,337.82110595703125,2277200,0.0,0.0,CAT
2025-03-25 00:00:00-04:00,339.7095837172678,340.9257387218181,336.99056226161616,338.7604064941406,1678000,0.0,0.0,CAT
2025-03-26 00:00:00-04:00,339.49201814071216,343.3579754182556,334.97352234873995,337.2673645019531,1703200,0.0,0.0,CAT
2025-03-27 00:00:00-04:00,337.2377303474413,338.1473798504108,332.8378775735498,335.477783203125,1481100,0.0,0.0,CAT
2025-03-28 00:00:00-04:00,333.20369411813925,334.43961286486825,324.3545038220406,325.9760437011719,1965200,0.0,0.0,CAT
2025-03-31 00:00:00-04:00,321.96180007668903,328.2402736968384,318.3726870071545,326.0848083496094,2837500,0.0,0.0,CAT
2025-04-01 00:00:00-04:00,323.32626643660745,328.4676707208207,320.24141783131955,326.8461608886719,1955300,0.0,0.0,CAT
2025-04-02 00:00:00-04:00,322.45616690819,332.56104033315785,322.4265060636214,330.89007568359375,1747600,0.0,0.0,CAT
2025-04-03 00:00:00-04:00,316.06895169376577,321.04228786673366,301.5641950050823,302.3156433105469,4638700,0.0,0.0,CAT
2025-04-04 00:00:00-04:00,281.78948717690673,290.97484417249484,278.3289145273658,284.83477783203125,7216800,0.0,0.0,CAT
2025-04-07 00:00:00-04:00,272.89085917563966,291.03415240559116,264.2888526321059,276.9051208496094,7824700,0.0,0.0,CAT
2025-04-08 00:00:00-04:00,286.62443235901145,288.4931260059177,265.24795417066423,270.8540954589844,4989000,0.0,0.0,CAT
2025-04-09 00:00:00-04:00,267.709906008795,298.45954126030085,266.09826308431235,297.619140625,6457300,0.0,0.0,CAT
2025-04-10 00:00:00-04:00,293.337926113749,294.91001132272703,276.64807257675864,285.90264892578125,4116800,0.0,0.0,CAT
2025-04-11 00:00:00-04:00,285.694979773613,292.0821991891772,280.9391670130689,290.144287109375,3197900,0.0,0.0,CAT
2025-04-14 00:00:00-04:00,295.3055106141169,299.072588740128,292.37883314143596,294.7616882324219,2758400,0.0,0.0,CAT
2025-04-15 00:00:00-04:00,293.4862047756495,298.3310305467854,289.09624901584795,290.12451171875,3611300,0.0,0.0,CAT
2025-04-16 00:00:00-04:00,289.41263878964986,292.3986380628229,284.37008381253935,286.8716125488281,3017200,0.0,0.0,CAT
2025-04-17 00:00:00-04:00,288.87874700596194,294.346450893729,288.6117692181339,290.935302734375,2717600,0.0,0.0,CAT
2025-04-21 00:00:00-04:00,287.4481118219761,289.1072630638046,280.62280087492536,282.8879699707031,2978300,1.41,0.0,CAT
2025-04-22 00:00:00-04:00,285.630011039655,291.3227522615063,285.1332631943687,289.2761535644531,2231200,0.0,0.0,CAT
2025-04-23 00:00:00-04:00,299.3800004311332,303.3738423614184,293.260063079869,293.8462219238281,2458300,0.0,0.0,CAT
2025-04-24 00:00:00-04:00,295.4954471505271,306.2053306122223,295.13780321734265,304.8641052246094,2874400,0.0,0.0,CAT
2025-04-25 00:00:00-04:00,303.1155617725108,305.98674874666597,301.9332993951868,304.456787109375,2162400,0.0,0.0,CAT
2025-04-28 00:00:00-04:00,304.4567873162641,309.40437678932005,301.8736922803786,305.06280517578125,2189600,0.0,0.0,CAT
2025-04-29 00:00:00-04:00,303.0161901016819,306.662332680351,300.9397877159964,305.40057373046875,2651000,0.0,0.0,CAT
2025-04-30 00:00:00-04:00,313.1597589891426,313.9942917065583,300.21451173185517,307.2583923339844,5124800,0.0,0.0,CAT
2025-05-01 00:00:00-04:00,309.35473236482466,316.81589565299566,308.997058104761,311.9179382324219,2961000,0.0,0.0,CAT
2025-05-02 00:00:00-04:00,316.40851713557936,322.55825786023365,316.40851713557936,321.5746765136719,3765200,0.0,0.0,CAT
2025-05-05 00:00:00-04:00,317.3026726472102,324.3465537690014,317.3026726472102,321.0083923339844,1829100,0.0,0.0,CAT
2025-05-06 00:00:00-04:00,319.45853694033906,321.99196922018376,317.7696124061925,318.8028564453125,1724200,0.0,0.0,CAT
2025-05-07 00:00:00-04:00,320.640802944513,320.70041026292506,316.04091285285153,318.2067565917969,1555500,0.0,0.0,CAT
2025-05-08 00:00:00-04:00,322.7668983733645,326.73093664329053,320.79976590846303,322.1409912109375,2553400,0.0,0.0,CAT
2025-05-09 00:00:00-04:00,323.53187885449006,325.60828129474834,321.2071024813911,323.5020751953125,1646200,0.0,0.0,CAT
2025-05-12 00:00:00-04:00,340.8782850818058,348.7169804781928,337.5202951822667,340.3219299316406,4592000,0.0,0.0,CAT
2025-05-13 00:00:00-04:00,346.66044355583233,353.0188099028932,345.80605181628016,350.2469787597656,4132500,0.0,0.0,CAT
2025-05-14 00:00:00-04:00,349.4323103956427,350.13768385648666,346.5114305989183,347.3857116699219,2052200,0.0,0.0,CAT
2025-05-15 00:00:00-04:00,347.1671404453117,349.05477621482163,346.23325206013936,347.53472900390625,1580400,0.0,0.0,CAT
2025-05-16 00:00:00-04:00,349.25350291098243,351.91606423271253,345.9749487589261,351.28021240234375,2561700,0.0,0.0,CAT
2025-05-19 00:00:00-04:00,347.425466558832,350.6642419997498,346.27300788153656,350.27679443359375,2277700,0.0,0.0,CAT
2025-05-20 00:00:00-04:00,348.5580221121235,350.1674802690389,345.22980550713766,347.216796875,2266000,0.0,0.0,CAT
2025-05-21 00:00:00-04:00,344.38536871066407,346.1537898680841,339.4278044828927,340.2822265625,2093400,0.0,0.0,CAT
2025-05-22 00:00:00-04:00,339.7755398947555,345.1106071174882,338.3747072761976,342.9447937011719,2174100,0.0,0.0,CAT
2025-05-23 00:00:00-04:00,335.433979360403,342.6964309634381,334.0530056964762,341.1565246582031,1936600,0.0,0.0,CAT
2025-05-27 00:00:00-04:00,347.6738429339691,351.041777693645,344.36548517349894,349.22369384765625,2240100,0.0,0.0,CAT
2025-05-28 00:00:00-04:00,350.19728392679355,350.5052651632856,346.5908897430702,347.216796875,1924400,0.0,0.0,CAT
